微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
O4PfrhXuC,跟随RIMOWA全球品牌代言人周杰伦一起，在伦敦的旅途中听见风景，捕捉世界的律动。时刻在途中，旋律没有定律，不可思议，自然发生。  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hnpganvserj60u01sztmi02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnpgaobpo2j60u01sz1au02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnpgapdonuj60u01szwsi02.jpg",无,无,2024-03-13 16:35,iPhone 14 Pro,204,11,31
O4PcydTOJ,"rimowa ：""Travel is like a melody"". As a multi-talented musician, JayChou knows that travel is an ever-evolving tune.Discover how no one builds a legacy by standing still, as the Never Still campaign continues with RIMOWA.#RIMOWA NeverStill 周杰伦中文网JayCn的微博视频  ",,无,"https://f.video.weibocdn.com/u0/3Ukx8GT5gx08dfNcmX0A010412009IA20E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537834&ssig=lE0qE1KWu9&KID=unistore,video",无,2024-03-13 16:28,微博视频号,195,32,25
O4DA5iqD4,杰倫：這集天后阿妹來到墨爾本你們看了嗎 過幾天就輪到哥開演唱會了✊🏻 大家先看起來 再嗨起來 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/ANEKxVBngx08ddPiW1ZC01041200ciKL0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1713537834&ssig=X0oEgx5GZ1&KID=unistore,video",无,2024-03-12 10:53,微博视频号,312,11,55
O4zzma8Ys,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hnnj2sy3kuj60zo1rek1002.jpg,无,无,2024-03-12 00:40,iPhone 14 Pro,345,10,62
O4v7psm0H,杰倫：想聽聽唐老鴨的聲音嗎 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/RxJrfSb4gx08dcoxCVc4010412004nfy0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537834&ssig=QfA2qpcBRS&KID=unistore,video",无,2024-03-11 13:20,微博视频号,507,69,117
O4lEnqoqo,杰倫：充當劉教練攝影師的一天  只要別叫我跳操即可 最近瘦了🤣🤣Haha 我薯條照吃 希望你在網球的路上 不要放棄🤣🤣等你上海訓練完 再來找我👍🏻  [组图共5张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hnltmm2pyaj60zo1rekay02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hnltmmizsvj60hs0vkq7i02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hnltmmxtxbj60zo1ren7k02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hnltmnl06ej60zo1re7mz02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnltmo2sb1j60zo1retsu02.jpg",无,无,2024-03-10 13:14,iPhone 14 Pro,478,19,61
O4cp743XI,  原图 ,,https://wx4.sinaimg.cn/large/001gSRX0gy1hnkot56tbmj60wr1z0qv502.jpg,无,无,2024-03-09 13:42,iPhone 14 Pro,220,13,54
O46DRhLoW, 🎾 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/o0/Be4V4mqPlx08d8fN4ITe01041200D4jb0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537835&ssig=2opqBOk8gt&KID=unistore,video",无,2024-03-08 23:01,微博视频号,508,37,75
O3VgGfjPc, 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/o0/sDY2Clwvlx08d6kt6eQg01041200r2T30E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537835&ssig=X5YzgafjNQ&KID=unistore,video",无,2024-03-07 18:04,微博视频号,298,16,56
O3Uzqm74v,  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hnii2q26agj60wr1z04qp02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnii2t2mmij60wr1z04qp02.jpg",无,无,2024-03-07 16:17,iPhone 14 Pro,272,14,46
O3Uq5DP6P,樂壇天王周杰倫持續發揮他的國際影響力，再添一個重量級全球代言，擁有126年歷史的精品行李箱品牌RIMOWA（日默瓦）今（7）日宣布周杰倫擔任其全球品牌代言人，周董成為RIMOWA有史以來第一位華人擔任其「全球」品牌代言人，「華人之光」再度閃耀國際舞台。RIMOWA官宣中提及：「周杰倫擁有音樂人、導演...全文 原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hnihedqlzdj611i11in8702.jpg,无,无,2024-03-07 15:55,iPhone 14 Pro,285,13,37
O3UndgUkZ,RIMOWA（日默瓦）欣然宣布周杰伦成为其全球品牌代言人。周杰伦拥有音乐人、导演及演员等多重身份，生动体现了 RIMOWA 的匠心与创新精神。在演艺工作不断探索和开创的过程中，他所秉持的价值观也反映了 RIMOWA 不断突破界限和定义新标准的承诺。作为 RIMOWA 全球品牌代言人，周杰伦将激励全球各地的旅行...全文 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hnih7i7plwj60u00gw76202.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnih7ippffj60u011iq6v02.jpg",无,无,2024-03-07 15:47,iPhone 14 Pro,312,11,41
O3KSxteWb,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hnhb9z4o6zj60qo0zkqdf02.jpg,无,无,2024-03-06 15:37,iPhone 14 Pro,484,26,95
O3KIxmLYo,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hnhakgo6nzj60zo1rek2902.jpg,无,无,2024-03-06 15:12,iPhone 14 Pro,166,7,39
O3Jhf4MbZ,  原图 ,,https://wx4.sinaimg.cn/large/001gSRX0gy1hnh47psfjqj60nr0zkaf902.jpg,无,无,2024-03-06 11:32,iPhone 14 Pro,603,34,137
O3Ee2t2HQ,帅一下   #GAI成功追星周杰伦#  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hnghwqi3cwj60qo1lrn2s02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnghyntg82j63uw2knkjo02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hnghyll6rsj63uw2knb2b02.jpg",无,无,2024-03-05 22:41,iPhone 14 Pro,961,55,152
O3CIL4MGu,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hngb9xg91fj60wr1kyqdp02.jpg,无,无,2024-03-05 18:51,iPhone 14 Pro,234,6,68
O3ufu36ef,杰倫：回到运动员的生活了……室内打到室外 再打红土 什么场地都不放过 只不过要洗鞋了……  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hnf9vgwls0j60zo1re13i02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnf9vg6s10j60zo1reqds02.jpg",无,无,2024-03-04 21:17,iPhone 14 Pro,252,8,50
O3kyDkScV,  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hne3364l78j61401dkwtd02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hne336nasgj61401dhaqe02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hne335mwvmj61401dgn9k02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hne3379g3tj61401dg4d002.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hne337rcmbj61401dhqfs02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hne338oxd9j61401dh10o02.jpg",无,无,2024-03-03 20:37,iPhone 14 Pro,447,23,57
O3krNbjLn,杰倫：答案是…..小女兒The correct answer is..my youngest daughter👶🏼  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/001gSRX0gy1hne2lpghwaj60hs0jgq4v02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hne2lp5m8xj60u011iqdd02.jpg",无,无,2024-03-03 20:20,iPhone 14 Pro,286,7,44
O3jjJ30TE,  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hndxm2lflfj60zo1re7ex02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hndxm23u0ej60zo1reqh302.jpg",无,无,2024-03-03 17:27,iPhone 14 Pro,210,7,36
O3i4mkDRG,杰倫：猜猜哪位位大師 Guess whose masterpiece this is?  原图 ,,https://wx3.sinaimg.cn/large/001gSRX0gy1hnds3rqzflj60u011iqdd02.jpg,无,无,2024-03-03 14:17,iPhone 14 Pro,196,13,32
O3gGeoR1y,  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/001gSRX0gy1hndlyxys5qj60zo1re7fl02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hndlyypde3j60zo1redz202.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hndlyxhs1oj60zo1reqcx02.jpg",无,无,2024-03-03 10:44,iPhone 14 Pro,251,9,32
O3gdo9dSw,杰倫：Till next time Sydney !  原图 ,,https://wx3.sinaimg.cn/large/001gSRX0gy1hndjx1jkn7j60u00fqwi802.jpg,无,无,2024-03-03 09:33,iPhone 14 Pro,308,14,27
O3cFGi5LJ,#周杰伦悉尼演唱会# 杰倫：晚安了 希望每场状态都能很好💪🏻  周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/DdxWdLOOgx08cYMFX596010412002iZ40E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537843&ssig=YcBxXIF%2B%2B9&KID=unistore,video",无,2024-03-03 00:32,微博视频号,329,14,42
O3bEWDMBD,2024周杰伦嘉年华演唱会悉尼站2024/03/02歌单1.黃金甲2.本草綱目3.我不配4.我落淚·情緒零碎中场：intro、忍者、娘子5.青花瓷6.簡單愛7.夜的第七章8.威廉古堡9.哭笑不得（柯有伦）+最後的戰役10.花海11.最長的電影12.最後一次心碎（派伟俊）13.Don't Wanna Lie （派伟俊）14. Can't Di...全文 ,,无,无,无,2024-03-02 21:57,iPhone 14 Pro,483,58,86
O3bDKelHp,杰倫：來自Sydney 的大合唱  謝謝你們 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/4k4v8Mangx08cYBQcklW01041200iOa10E010.mp4?label=mp4_hd&template=848x480.25.0&Expires=1713537846&ssig=St9p0VX7UN&KID=unistore,video",无,2024-03-02 21:55,微博视频号,391,31,33
O3aQeCMMt, 周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/3CawF7Aagx08cYtubJdu010412008G9k0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713537846&ssig=4fhIsPC1Tu&KID=unistore,video",无,2024-03-02 19:53,微博视频号,230,12,26
O3aPUAvIL,悉尼站  黄金甲开场  周杰伦中文网JayCn的微博视频  ,,无,"https://f.video.weibocdn.com/u0/DLhawv9rgx08cYtqK3v201041201AZwi0E010.mp4?label=mp4_hd&template=844x480.25.0&Expires=1713537853&ssig=RgGqr6SHvg&KID=unistore,video",无,2024-03-02 19:52,微博视频号,333,30,60
O3aN6mQJx, 悉尼站  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hncvyy2441j60u0140dsr02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hncvyxmimuj60u0140n6q02.jpg",无,无,2024-03-02 19:45,iPhone 14 Pro,359,11,36
O38TR7Pt3,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hncnmb5cevj60u0168q9c02.jpg,无,无,2024-03-02 14:56,iPhone 14 Pro,154,5,43
O38JQ2Cqd,   原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hncmwr5mn9j60zo1rewik02.jpg,无,无,2024-03-02 14:31,iPhone 14 Pro,172,5,29
O33ud8mZ3,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hnbzq0sxu8j61400untgm02.jpg,无,无,2024-03-02 01:09,iPhone 14 Pro,269,10,41
O30Dxr0fm,  [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hnbjwumijrj60zo1re18j02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hnbjwv8wyuj60zo1re19302.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hnbjwvqbcfj60zo1ren5m02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hnbn4s0v06j60zo1reqdi02.jpg",无,无,2024-03-01 17:54,iPhone 14 Pro,271,9,48
O30DuuNw9,杰倫：換了一些歌 😎 希望你們喜歡 #worldtour #concert #sydney  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hnbn52f2vgj60u00min1p02.jpg,无,无,2024-03-01 17:54,iPhone 14 Pro,383,16,60
O2SYBgQHS,  [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hnapb24wqqj60zo1re13a02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnapb3ax5jj60zo1reaq802.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hnapb3uifgj60zo1reqaq02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hnapb4c3yrj60zo1re7bo02.jpg",无,无,2024-02-29 22:24,iPhone 14 Pro,277,5,50
O2Imhl3Fh,  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hn9efvhgnvj60zo1re7h602.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hn9efw08tij60zo1rewqr02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn9efwmc4ij60zo1rewmx02.jpg",无,无,2024-02-28 19:22,iPhone 14 Pro,496,19,81
O2HsLc7Mj,"杰倫：過幾天準備嗨起來 🌟 The concert countdown is on, Sydney! 🌟 We’ve got some incredible moments planned — let’s get ready to make some noise!!!  [组图共2张] 原图 ",,"http://ww2.sinaimg.cn/large/001gSRX0gy1hn9ahtuklbj60p00e277j02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn9ahu60slj60p00e3wgw02.jpg",无,无,2024-02-28 17:05,iPhone 14 Pro,209,8,34
O2FQg8ABG,  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hn93by8omgj60zo1re7mc02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn93bypwjjj60zo1reh1202.jpg",无,无,2024-02-28 12:57,iPhone 14 Pro,170,5,33
O2zM24vLb,  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/001gSRX0gy1hn8cjqs3jrj60zo1reaj502.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn8cjra7hdj60zo1re7as02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn8cjrwakuj60zo1rek3h02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hn8cjsfm8dj60zo1ren7n02.jpg",无,无,2024-02-27 21:31,iPhone 14 Pro,270,5,50
O2yc3jKIR,杰倫：把自己当运动员 今天在这打 Thanks 今天赢晚餐 晚餐要吃什么呢  [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hn85ledphjj60zo1re0wm02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hn85k5d01hj60zo1ren6p02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hn85k4u0zvj60zo1re7ax02.jpg",无,无,2024-02-27 17:29,iPhone 14 Pro,386,13,46
O2mBButNu,  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hn6qexrkrej60vc15sk2p02.jpg,无,无,2024-02-26 11:59,iPhone 14 Pro,446,9,74
O2hov6rso,杰倫：艺术之旅  [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hn63ehudwuj60zo1re45l02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hn63ehegoqj60zo1ren8902.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn63eigsaij60zo1rewvp02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hn63ej1z21j60zo1retoz02.jpg",无,无,2024-02-25 22:43,iPhone 14 Pro,273,8,42
O25yjkXVz,杰倫：Country roads  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hn4n4mm8nyj60u011iqcf02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hn4n4nazasj60u011iq7n02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hn4n4nxo3jj60u011bgw902.jpg",无,无,2024-02-24 16:34,iPhone 14 Pro,326,15,56
O1Ys0iZo1,杰倫：哈哈 赢了 晚餐 难得 不用买单  [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hn3rruuvr4j60zo1re14002.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hn3rrvdqpbj60zo1re18x02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hn3rrug1trj60zo1re18302.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hn3rrvqzzyj60zo1re7gt02.jpg",无,无,2024-02-23 22:30,iPhone 14 Pro,478,12,77
O1F0tFcvQ,  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hn1dxopgpqj60zo1rewth02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hn1dxpbuztj60zo1rencg02.jpg",无,无,2024-02-21 21:00,iPhone 14 Pro,363,13,71
O1E4sojB2,杰倫：继续维持太阳天☀️比赛继续进行 输的请吃饭  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hn19sz8xwjj60zo1reals02.jpg,无,无,2024-02-21 18:37,iPhone 14 Pro,310,12,40
O1BX2dUtY,  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hn10ez3h2pj60zk1e74qp02.jpg,无,无,2024-02-21 13:13,iPhone 14 Pro,489,21,190
O1wRwshNo,好久没深夜福利了留言就好   原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hn0dz0tu6hj60zi1bctfw02.jpg,无,无,2024-02-21 00:16,iPhone 14 Pro,393,6,428
O1tpxbFhg,  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/001gSRX0gy1hmzyqqcf83j60zo1re7e802.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmzyqptxwvj60zo1re79h02.jpg",无,无,2024-02-20 15:28,iPhone 14 Pro,315,7,41
O1stRyiat,依然大太阳。照练球   [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hmzumc7gkwj60zo1re7g502.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmzumbp7b2j60zo1reqn602.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmzumctnqlj60zo1re4li02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmzumddqexj60wr1m218x02.jpg",无,无,2024-02-20 13:06,iPhone 14 Pro,433,12,49
O1mbeB53I,  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hmz2tk5lazj60zo1re7fz02.jpg,无,无,2024-02-19 21:04,iPhone 14 Pro,262,6,53
O1lYgz55O,1.前几年 一次采访中说 杰倫表达自己的一个单纯的观点  说很少把自己的情感故事写进去歌曲里是媒体硬把泰勒MV 剪辑上去播出2.杰倫 完全没必要去蹭谁的热度 只是很单纯一个日常 陪老婆去看演唱会 观摩一下演唱会 3.杰倫 也从未说过泰勒邀请只是说泰勒演唱会的团队「给票」这很符合逻辑，完全...全文 ,,无,无,无,2024-02-19 20:32,微博网页版,2694,65,375
O1kIo2HIi,  原图 ,,https://wx4.sinaimg.cn/large/001gSRX0gy1hmywbwkb50j60yi1nxwx002.jpg,无,无,2024-02-19 17:20,iPhone 14 Pro,1343,103,138
O1kHVmNmq,杰倫：Hahaha 朋友送我這個 超適合最近戴起來 🎾☀️  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/001gSRX0gy1hmywbi0eh3j60u011iter02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmywbig0lzj60u011i45p02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hmywbgzfxej60zo1re7n002.jpg",无,无,2024-02-19 17:19,iPhone 14 Pro,383,9,56
O1iQqtTT7,哥 心情不错 继续练球   原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hmyo39ahaqj60wr1z0u0x02.jpg,无,无,2024-02-19 12:34,iPhone 14 Pro,351,12,47
O1ii7ghFb,不就是 一个日常而已还可以造谣 和延伸出这么多 ？还真的有点无聊啊还好我倫内心强大  大家别过于在意   留言送点新香片    原图 ,,https://wx3.sinaimg.cn/large/001gSRX0gy1hmylkzvgdmj62c02c0x6q02.jpg,无,无,2024-02-19 11:10,iPhone 14 Pro,844,12,318
O1bzU9hho,  [组图共12张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hmxrzlk41rj60zo1re47l02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxrznv9m4j60zo1re12i02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxrzktm1mj60zo1re7lf02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmxrzpldr4j60zo1rekhf02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmxrzsob02j60zo1re1ea02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxrzwpu48j60zo1redxf02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxrzz8ztpj60zo1ree1t02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmxs02nhgaj60zo1re4dr02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxs0722ibj60zo1re7ph02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxs09krdhj60zo1rewka02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmxs0fq2syj60zo1reqs902.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmxs0koocrj60zo1rekb802.jpg",无,无,2024-02-18 18:04,iPhone 14 Pro,380,10,44
O1apd5jsa,杰倫：J-Style Trip 2 on Netflix now  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0gy1hmxmu7lh68j61400mitdw02.jpg,无,无,2024-02-18 15:05,iPhone 14 Pro,300,9,34
O14IBo8Y8,杰倫：哥来观摩一下 谢谢Taylor Swift团队给这么棒的位置 外场音控也很赞 平常我演唱会开场前大概是在这个位置调整音控的 这次在这里直接听别人的演唱会 感受很特别  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0ly1hmwxqbxbvoj60zo1re1as02.jpg,http://ww4.sinaimg.cn/large/001gSRX0ly1hmwxqbcotrj60zo1re7jl02.jpg",无,无,2024-02-18 00:37,iPhone 14 Pro,664,25,176
O11SjrTez,唯一  非卖品    原图 ,,https://wx2.sinaimg.cn/large/001gSRX0ly1hmwl6248cej62c02c0npe02.jpg,无,无,2024-02-17 17:22,iPhone 14 Pro,449,5,122
O0AVa3GAx,"杰倫：Teamwork is important for families, not just at home, but also on the court. 😂  Happy Valentine’s Day!  @ hannah_quinlivan 团队合作对家庭来说很重要，不仅在家里，在球场上也是如此。😂  情人节快乐  [组图共2张] 原图 ",,"http://ww3.sinaimg.cn/large/001gSRX0ly1hmta6k54cuj60u011i7c502.jpg,http://ww1.sinaimg.cn/large/001gSRX0ly1hmta6jm9dpj60u011iq5j02.jpg",无,无,2024-02-14 20:45,iPhone 14 Pro,651,28,80
O0Ao0ibXN,情人节  3月新品 送一送   原图 ,,https://wx1.sinaimg.cn/large/001gSRX0ly1hmt7tl88kqj61xg1xge0202.jpg,无,无,2024-02-14 19:24,iPhone 14 Pro,459,16,485
O0AnyoTtF,  原图 ,,https://wx2.sinaimg.cn/large/001gSRX0ly1hmt7sewvz9j60zo1rek0t02.jpg,无,无,2024-02-14 19:22,iPhone 14 Pro,295,3,55
O0qMKwFBd,哥 天天网球 🎾  原图 ,,https://wx3.sinaimg.cn/large/001gSRX0gy1hms1fjdc57j60zo1rejxc02.jpg,无,无,2024-02-13 18:57,iPhone 14 Pro,285,7,51
O0pVaCqrr,杰倫：J-Style Trip 在墨爾本😎 #netflix  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hmrxmc10hgj61400nl78v02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hmrxmce06bj60wy0jkq8e02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmrxmcqh4wj61400non2f02.jpg",无,无,2024-02-13 16:45,iPhone 14 Pro,333,19,43
O0eSLqRM4,杰倫：哥帶著周遊記的朋友們走進拉菲酒標 讓拉菲酒莊的莊主帶著大家探索這個傳奇的酒莊 #netflix  [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/001gSRX0gy1hmqkvw2107j61401e0qa302.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmqkvwzl45j613q1dgwql02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmqkvxfnmoj61401dr0yt02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hmqkvvjpmij61401drdpy02.jpg",无,无,2024-02-12 12:39,iPhone 14 Pro,321,10,40
O05AuihRx,杰倫：看到自己的創意在球員的身上 重點是還贏球 看來這球衣要一直穿著了🐲 @ psg  [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0ly1hmpfukse4dj60qo0hs43202.jpg,http://ww4.sinaimg.cn/large/001gSRX0ly1hmpfumnm89j60qn0hr41602.jpg,http://ww3.sinaimg.cn/large/001gSRX0ly1hmpfup4mc9j60qo0hsjtu02.jpg",无,无,2024-02-11 12:59,iPhone 14 Pro,254,8,38
O03mVByE0,范特西 x PSG    [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/001gSRX0gy1hmp61czg31j61910u0ths02.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmp61bmikjj61900u044102.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmp61c9ktuj61900u0n5r02.jpg,http://ww2.sinaimg.cn/large/001gSRX0gy1hmp61b03akj61900u07dw02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmp61dkezwj61900u0tf402.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmp61xfyjkj61900u0tg302.jpg",无,无,2024-02-11 07:20,iPhone 14 Pro,270,11,40
NFX5EugGR,杰倫：范特西 @ psg 🐲 讓龍盤踞巴黎鐵塔 PSG 大巴黎与周杰伦的再次合作，推出一款融合中国风元素的龙年特别版设计球衣。今晚巴黎圣日耳曼对阵里尔的新春专场法甲比赛，巴黎圣日耳曼全体球员将身着这套龙年独家联名球衣登场！将中国文化带到巴黎王子球场。 这款球衣的设计灵感源自中国的龙文化，...全文 原图 ,,https://wx4.sinaimg.cn/large/001gSRX0gy1hmopjfzszuj60zo0o240r02.jpg,无,无,2024-02-10 21:50,iPhone 14 Pro,200,19,28
NFWy9tuHD,杰倫：大年初一 走春啰 走春从人群走到户外😂  [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/001gSRX0gy1hmon61ulywj60wr1l3tmn02.jpg,http://ww1.sinaimg.cn/large/001gSRX0gy1hmon643ordj60zo1re7b702.jpg,http://ww3.sinaimg.cn/large/001gSRX0gy1hmon6bn9l8j60zo1ren9f02.jpg,http://ww4.sinaimg.cn/large/001gSRX0gy1hmon6idjyuj60zo1rewp402.jpg",无,无,2024-02-10 20:27,iPhone 14 Pro,417,10,34
NFUrPpESt,杰倫：人超多 但听说走春就是要去人多的地方🤣  原图 ,,https://wx1.sinaimg.cn/large/001gSRX0gy1hmodwfx9v4j60zo1regxh02.jpg,无,无,2024-02-10 15:06,iPhone 14 Pro,413,13,41
